Column1,timestamp_start,timestamp_end,name,artist,uri,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,EDA,HR,TEMP
520,1637667618,1637667633,Across The Threshold,Flooting Grooves,spotify:track:5xJFGskY14rabg52niKPaM,didgeridoo,0.649,0.731,10,-11.693,0,0.0633,0.0123,0.629,0.57,0.638,173.994,4,-0.000751208,-0.652404759,0.014135972
521,1637667648,1637667664,Moons and Flowers,Session Victim,spotify:track:6w4nMaY54KZMBAP98YUbxl,soul flow,0.714,0.658,1,-14.134,1,0.0501,0.121,0.918,0.101,0.35,124.007,4,-0.000687881,-0.90720239,-0.020522917
522,1637667679,1637667694,Livet ?r f?r kort,Runa,spotify:track:3nVmC93kNmoYjHVnZpXvXb,danspunk,0.473,0.67,0,-8.396,1,0.0409,0.0253,0.00000354,0.109,0.493,165.079,4,-0.004001444,0.812749999,-0.002530093
523,1637667709,1637667725,Sunt O Forta,Jador,spotify:track:72aNwlbIDshKCA0k0DGYBz,manele,0.873,0.687,3,-4.754,0,0.13,0.478,0.000271,0.41,0.539,89.986,4,0.002837858,-0.00815476,-0.009087917
524,1637667740,1637667755,I Believe In You And Me,Stan Whitmire,spotify:track:0wCQBdzOcO443SQ3SWTtvG,christian uplift,0.444,0.125,5,-19.604,1,0.0415,0.99,0.922,0.122,0.105,125.696,4,0.003250715,-1.178740082,0.001368102
525,1637667770,1637667786,"On A Plain - Live In Amsterdam, Netherlands/1991",Nirvana,spotify:track:5lRfANEu3xTnQjRDGXv8ib,grunge,0.315,0.939,7,-5.176,1,0.0412,0.0000171,0.00686,0.885,0.494,134.722,4,0.008866335,0.48264881,-0.001866528
526,1637667801,1637667816,Les trois cloches - Remasteris? en 2015,?dith Piaf,spotify:track:6QKW0PvUOSnqNGi4wOqCZE,vintage chanson,0.426,0.267,9,-8.032,1,0.033,0.933,0,0.0573,0.129,112.17,3,0.003727271,-0.343944441,-0.069184028
527,1637667832,1637667847,En Appez?ller (Walzer),"Kapelle Echo vom S?ntis, Hundwil",spotify:track:2SnRQQFnAYtZgq3BLxpYb9,appenzeller folk,0.463,0.457,7,-12.046,1,0.0376,0.309,0.000308,0.289,0.914,104.046,4,0.001032287,-0.211666625,0.01956875
528,1637667863,1637667880,Unknown,Unknown,spotify:track:0FeyyYLAowEYP1g9yxcipz,arab folk,0.55,0.715,1,-11.164,1,0.063,0.374,0.0000035,0.17,0.778,82.116,4,-0.008034831,2.802222222,-0.025117129
529,1637667898,1637667914,Springtime (Birds and Rain),Baltic Nature Sounds,spotify:track:0QOriHCerZiKVDkPTRmKjM,rai,0.427,0.608,10,-28.73,0,0.785,0.828,0.543,0.316,0.2,116.255,4,0.001926168,-0.922194436,0.010179629
530,1637667930,1637667946,It's Afa' Like Its Father,Tam Reid,spotify:track:73m4ClQMtNHAGee4aeWwVU,bothy ballad,0.657,0.106,5,-13.277,1,0.46,0.971,0,0.128,0.474,91.993,3,-6.50214E-05,-0.801863095,-0.000904537
531,1637667961,1637667976,? Preciso Dizer Adeus,Edu Lobo,spotify:track:2yMWSLsGb0jcRsUNmWheKX,choro,0.415,0.306,2,-12.853,1,0.0287,0.898,0.000062,0.113,0.21,144.086,4,0.000759657,0.067857148,-0.004199861
532,1637667992,1637668007,Suite No. 2 for Jazz Orchestra: VII. Waltz (Arr. for Piano Quintet),Dmitri Shostakovich,spotify:track:22UENED4ci1i9gXzShMBLL,modern jazz piano,0.32,0.195,0,-17.947,0,0.0344,0.961,0.746,0.0805,0.689,106.614,4,0.001506722,-0.522228172,-0.012099074
533,1637668022,1637668037,Lord of All Unclean Spirits,Ondskapt,spotify:track:74mFdk0YOXXY0vEAkL38JG,chaotic black metal,0.18,0.988,5,-2.542,0,0.0829,0.000153,0.852,0.377,0.0372,115.807,4,-0.001694332,0.262053562,0.002431112
534,1637668053,1637668068,"Armenian Folk Dances: No. 3, Rangi",Nikoghayos Tigranian,spotify:track:3QESBt3XjJhFr3gAE6Mep2,caucasian folk,0.377,0.101,9,-24.451,0,0.0489,0.989,0.934,0.0918,0.29,73.745,5,0.002604069,0.143138904,-0.027034723
535,1637668083,1637668099,It's Real,Real Estate,spotify:track:1K9YlxsaqEDqTaGHOdPVRJ,dreamo,0.419,0.856,2,-5.443,1,0.0298,0.00928,0.0964,0.124,0.721,152.009,4,-0.000385069,0.679726185,0.004955185
536,1637668114,1637668130,?jmuoh / ilmmit (Worlds Within Us),Emil K?rlsen,spotify:track:4VN89OxVkwlK7i7fOggyJt,sami,0.498,0.6,5,-7.457,0,0.0304,0.373,0.0000711,0.123,0.412,124.928,4,0.005208689,0.779047619,0.019815417
537,1637668145,1637668160,O Verbo Flor,MPB4,spotify:track:7aKWlWSiaeILzTzUM7SwM1,nova mpb,0.433,0.317,4,-10.701,1,0.0283,0.742,0.00000252,0.109,0.0996,74.065,4,-0.002503004,-0.449666663,-0.018710648
538,1637668175,1637668191,Unit Delta Plus,Ott,spotify:track:0tOXDHt7GmT7age3sRBL1k,psychill,0.467,0.618,0,-9.848,1,0.0319,0.0632,0.558,0.105,0.105,153.977,4,0.000242048,0.130055556,-0.011006482
539,1637668206,1637668221,if you make music .. stop it,dltzk,spotify:track:05Am6HJ1KDkb6J7V4YnS8T,bass music,0.513,0.802,8,-5.557,1,0.0368,0.0264,0.00000115,0.103,0.297,179.084,4,-0.000847456,0.200565484,-0.001305417
540,1637668237,1637668252,El Oso Horimiguero,Los Caciques de San Luis,spotify:track:22dWrodxNiTmwVxFt8uFyn,huapango,0.585,0.544,5,-16.186,1,0.139,0.248,0.0475,0.182,0.697,191.85,3,0.013294036,-0.688249998,-0.002080926
541,1637668268,1637668283,Rock Reggae Surfe (Ao Vivo),Surf Sessions,spotify:track:7rk6W4KhlFNlmmDpAZc0z0,brazilian surf rock,0.61,0.863,6,-3.845,0,0.0286,0.02,0.00000143,0.845,0.646,85.921,4,0.005275486,1.028067461,-0.038938241
542,1637668298,1637668314,Engkau Alasanku Hidup,Gloria Trio,spotify:track:6NhUqQzGAbQzmzLc4N62ji,batak,0.486,0.437,5,-6.884,1,0.0266,0.692,0.00448,0.151,0.147,125.967,4,0.000131566,-0.05541468,0.02143676
543,1637668329,1637668344,Ass Up - Martin Van Lectro Remix,DJane HouseKat,spotify:track:4sJSQR4xxiLsC2nHUifUqU,german house,0.795,0.852,11,-5.957,0,0.0512,0.0126,0.000194,0.253,0.505,124.996,4,0.000380949,-1.550803568,0.016004722
544,1637668360,1637668375,Ciacona in D Min,Origen,spotify:track:4bPy3LWy1dzZazRhto7c3S,new age piano,0.367,0.417,2,-9.707,1,0.0303,0.187,0.0706,0.166,0.078,97.062,3,-0.000705472,-0.14752183,-0.000908843
545,1637668391,1637668406,Isolada,Ces?ria Evora,spotify:track:2r8u6HHloV4CAyVF9NJ5Ob,morna,0.723,0.496,4,-7.486,0,0.0311,0.719,0.0000281,0.113,0.339,116.432,4,-0.000230206,0.269450399,-0.013470926
546,1637668421,1637668436,I'm Real,Crazy Cavan & The Rhythm Rockers,spotify:track:77JSm1ZvsO7kMyMsccqWp3,uk rockabilly,0.391,0.92,0,-9.305,1,0.119,0.394,0.0123,0.967,0.379,110.405,4,0.000269306,-0.331934524,0.000970278
547,1637668452,1637668467,Break Up Hobo Neki,Sadat,spotify:track:11TRJlbUb5UB4RhlywtZvf,mahraganat,0.751,0.814,9,-3.827,1,0.108,0.193,0,0.186,0.852,110.011,4,-0.001489834,-0.469886905,0.010424815
548,1637668482,1637668497,On the Road Again,Mark Spoelstra,spotify:track:42PS0nwmpuWTtkjrk7UHB6,american folk revival,0.492,0.261,11,-16.619,1,0.0342,0.79,0.00202,0.0867,0.604,97.588,4,-0.000358472,0.486607159,-0.004043611
549,1637668513,1637668528,Inside World,Oneohtrix Point Never,spotify:track:09Ozs5LvxXSx8DjqNBVsAy,fourth world,0.273,0.0931,9,-14.839,0,0.04,0.722,0.279,0.0931,0.0442,78.28,4,0.004821932,0.170492067,-0.003336343
550,1637668543,1637668558,The Third Invasion - Official Masters of Hardcore Austria 2018 Anthem,Anime,spotify:track:6DuFU8JqC52tn6GYsvMDcu,dark hardcore,0.498,0.977,2,-2.873,1,0.435,0.0162,0.00591,0.068,0.07,173.998,4,-0.001928467,-1.125744071,-0.007639305
551,1637668574,1637668589,April In Portugal,Les Baxter,spotify:track:42zvxXGuDpVeBXWlpvEMt6,exotica,0.484,0.422,0,-5.605,1,0.0293,0.932,0.867,0.0841,0.683,105.48,4,-0.002938702,0.096396826,0.004866667
552,1637668604,1637668619,"A, e, I, o, U",Coros de la Virgen de la Aurora de Zarzacapilla,spotify:track:4eYZbkbDNZLiCLL3wGKLd8,folclore extremeno,0.43,0.202,5,-11.075,1,0.0315,0.762,0,0.118,0.755,151.491,4,-0.000405149,1.253273812,-0.008770694
553,1637668635,1637668650,Give Me Just A Little Time - Live At Slim's Y-Ki-Ki,Keith Frank & The Soileau Zydeco Band,spotify:track:5a7GWlrPmReXsfFcA2Zjqf,cajun,0.676,0.811,0,-9.296,1,0.0652,0.0306,0.00104,0.346,0.963,162.95,4,0.004464916,-0.121978176,-0.014896991
554,1637668665,1637668680,Implorando pra Sentar,MC Rogerinho,spotify:track:5M6Cat05D6TnGpnZ6q1ur6,batida,0.933,0.745,6,-4.362,1,0.0403,0.408,0.0000323,0.0984,0.917,130.035,4,0.000637333,0.275922612,-0.008972917
555,1637668696,1637668712,Gustav Under Trappan,Kjell H?glund,spotify:track:4LB2ZTj3twIUZwKu3UCOwA,swedish trap,0.602,0.0825,5,-19.175,1,0.52,0.95,0.0284,0.123,0.633,149.345,3,0.001979448,-1.166333346,0.007602778
556,1637668727,1637668743,Cuando Canto a Navarra (feat. Orquesta),Hermanas Flamarique,spotify:track:3FE5paemyUkKs8HhCGuztF,folclore navarra,0.582,0.202,2,-8.796,1,0.0578,0.957,0.00142,0.26,0.641,76.219,4,-0.003796068,-0.32776787,-0.007261389
557,1637668758,1637668773,Jack is a Punk Rocker,TOTALFAT,spotify:track:54RZjrPQqZosK0hCN3bRVD,japanese punk rock,0.611,0.98,1,-2.092,1,0.167,0.000939,0.00000206,0.105,0.428,109.987,4,0.000166926,2.217527788,-0.002907407
558,1637668788,1637668804,Queen of Rockabilly,Cherry Divine,spotify:track:0697sdccdzkik5wiRitBVj,australian rockabilly,0.686,0.789,2,-7.502,1,0.0318,0.02,0.0000101,0.0572,0.914,149.861,4,0.000995073,-1.559315471,-0.0104975
559,1637668819,1637668834,La ?ltima Curda,Luis Salinas,spotify:track:4yIhbfaSGk5xNjrFz3vQI1,guitarra argentina,0.479,0.171,2,-20.747,0,0.0385,0.927,0.903,0.104,0.291,101.017,4,-0.002155532,-2.431138909,0.024599537
560,1637668850,1637668865,Unknown,Unknown,spotify:track:3ZihH4wA7tfaN3Unvmyz30,sovietwave,0.434,0.731,8,-8.532,0,0.0284,0.0000736,0.218,0.195,0.107,109.739,4,-0.000649149,3.193750037,-0.016398102
561,1637668880,1637668896,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,spotify:track:3fvY2U1AzW0diYF0hnBbKt,funk rock,0.724,0.759,9,-3.996,0,0.0542,0.412,0,0.437,0.765,101.946,4,0.000203202,1.84776787,-0.019775555
562,1637668911,1637668926,"Never Be The Same (feat. Tasha Cobbs Leonard, Brian Courtney Wilson & Travis Greene)",PJ Morton,spotify:track:1ZLQ9em098JEt310TDsbs2,contemporary gospel,0.445,0.519,10,-6.13,1,0.0327,0.619,0.00000132,0.154,0.138,124.922,4,1.71346E-05,-2.532388882,-0.011751157
563,1637668941,1637668957,Indigo Latina,Funky DL,spotify:track:4UYTXWid02QY70237Zgcds,rap latina,0.783,0.654,10,-8.952,0,0.0373,0.000218,0.933,0.0877,0.792,92.979,4,-0.005862179,-0.046666672,-0.022899167
564,1637668972,1637668987,Three on a Meathook,Mortician,spotify:track:1ormXIcWPJnTf4Z2Rfy75F,goregrind,0.413,0.693,10,-12.229,0,0.103,0.0000616,0.0000238,0.113,0.385,126.115,3,-0.000913442,0.142444445,0.023797453
565,1637669002,1637669018,Hazme Una Se?al,Banda Los Lagos,spotify:track:76NFLnrQbO1iaakXlcBh1c,tecnobanda,0.805,0.868,0,-7.171,1,0.0755,0.347,0.00000122,0.077,0.943,145.013,4,0.004461346,-0.483839287,0.014976944
566,1637669033,1637669048,Armoire et persil,Emmanuel Booz,spotify:track:1ypyn8b84QcHZtMZJZGBbu,zeuhl,0.213,0.813,9,-5.429,1,0.0677,0.328,0.0201,0.105,0.176,89.296,3,-0.008747991,-1.18129564,-0.000904028
567,1637669063,1637669078,Interlude - Technoyzer Remix,A.Paul,spotify:track:5Ossu6pFDcFzW11dbpmduh,portuguese techno,0.577,0.856,5,-6.734,0,0.0442,0.00000283,0.883,0.217,0.0369,128.995,4,0.001202965,0.480684525,0.018415139
568,1637669094,1637669109,We Wish You a Merry Christmas,The Oxford Trinity Choir,spotify:track:4Cs3JPXgfW9DA2fYti31RH,oxford choir,0.411,0.292,3,-14.937,0,0.0597,0.993,0,0.707,0.634,150.149,3,0.00470495,0.681886913,0.010409074
569,1637669124,1637669139,En Surface,?tienne Daho,spotify:track:37W9Jz6chD72ESbAZBKfLs,nouvelle chanson francaise,0.75,0.755,7,-5.598,1,0.0371,0.029,0.879,0.0824,0.914,130.026,4,0.001652856,1.222380946,-0.004535278
570,1637669155,1637669170,En Sucre Me Enamore,Delfines del Amor,spotify:track:6mPCHFxWx5e58Yzi9N715t,salay,0.684,0.808,10,-5.761,0,0.147,0.136,0.00544,0.0611,0.627,138.074,4,-0.001595707,-0.378847231,0.005765139
571,1637669185,1637669201,Rock & Roll,Pocket Disco,spotify:track:1BRaZ5sfP2COLMDon2s66l,icelandic rock,0.645,0.557,1,-12.014,1,0.0301,0.0134,0.475,0.11,0.0541,119.973,4,-0.001162279,-0.551309502,0.007908472
572,1637669216,1637669231,Mechanics Of Techno,Stoked,spotify:track:0XlArxbiAMrXNjULXuT6ZH,indian techno,0.584,0.793,2,-6.622,1,0.0521,0.00149,0.825,0.124,0.554,126.011,4,0.000334481,1.077083334,-0.006383102
573,1637669246,1637669261,M'n tante uit Marokko,Kinderliedjes Om Mee Te Zingen,spotify:track:3XrycohjSnpLGSEF2vQtbR,muziek voor kinderen,0.863,0.422,5,-7.812,1,0.0545,0.71,0,0.0943,0.8,123.968,4,0.004147536,-0.464345237,-0.014464583
574,1637669277,1637669292,Metal Ambience II,Pavel Milyakov,spotify:track:6qf1O5uwEEyrApcHaZx7y5,ukrainian metal,0.32,0.587,0,-10.229,0,0.185,0.958,0.885,0.166,0.0463,91.139,4,-0.00022799,0.35200992,0.003551898
575,1637669307,1637669323,Olv?date,Irving Manuel,spotify:track:4M1LO4JCgVU70dTr1yhJcw,salsa venezolana,0.683,0.788,6,-3.717,0,0.0323,0.436,0,0.291,0.92,160.011,4,0.000939649,-1.193303561,-0.004621945
576,1637669338,1637669353,Heads up High,Van Canto,spotify:track:7fUlAN1LPr5SIXmwXbsDQ7,melodic power metal,0.559,0.851,11,-6.655,1,0.0305,0.000367,0.00000886,0.3,0.398,132.037,4,0.000517387,-0.594621034,-0.005507731
577,1637669368,1637669383,Boa Me (feat. Ed Sheeran & Mugeez),Fuse ODG,spotify:track:03EcqaAMg58r10dgbl0o6y,dancehall,0.906,0.597,0,-2.566,1,0.0764,0.165,0.00000294,0.0775,0.967,124.008,4,-0.000188049,0.350059523,0.001016667
578,1637669399,1637669414,Hold on,Limoblaze,spotify:track:6KLdqUAZBkVfMTjcUcIT20,christian afrobeat,0.513,0.515,4,-8.586,0,0.136,0.217,0,0.12,0.546,95.057,4,0.001413644,0.020789701,-0.004218333
579,1637669429,1637669445,Real Hip Hop (feat. Black Milk & Elzhi),"Royce Da 5'9""",spotify:track:5QKGIPLDCcd28qpE1lYDpm,detroit hip hop,0.658,0.747,11,-5.396,0,0.31,0.127,0,0.722,0.418,90.866,4,-0.004414935,0.580059536,-0.002417269
580,1637669460,1637669475,Twerken Op Een Housebeat,Bizzey,spotify:track:24tnwRs8aPGfVekJEgwgGo,dutch house,0.859,0.646,6,-7.902,0,0.122,0.00914,0.194,0.11,0.698,135.032,4,0.000906231,1.357827378,0.014314444
581,1637669491,1637669506,Leaven In De Brouweri-je,B?kkers,spotify:track:2RvoBbSTutGou1x6nepKhJ,streektaal,0.459,0.909,2,-4.765,1,0.06,0.0167,0.0000578,0.111,0.634,135.076,4,0.000690663,-0.529896824,-0.000528657
582,1637669521,1637669536,Dungeon Technology - Original Mix,Raze,spotify:track:1BXPsli7ZPtMiwrNhyMUAW,acid techno,0.617,0.864,1,-4.637,1,0.128,0.000312,0.245,0.0869,0.355,172.064,4,-0.001404349,-0.805000013,-0.011770278
583,1637669552,1637669567,U mnie wszystko gra,Matheo,spotify:track:3IJzjSSBtreKQhxtSVQso0,hip pop,0.655,0.691,4,-9.433,0,0.339,0.385,0,0.364,0.535,154.849,4,0.001996514,0.371246031,0.005527824
584,1637669582,1637669597,Unknown,Unknown,spotify:track:0MCG9ZQ09UgkwAQEzzyxR3,klapa,0.479,0.535,2,-8.56,1,0.0308,0.476,0.0000129,0.281,0.301,157.986,4,0.003485225,-0.342946428,-0.015088194
585,1637669613,1637669628,"Primordial Breath - Live At Metal Camp, 2008",Eluveitie,spotify:track:6sj4ENw9xQH42fWcJ1JH5Y,swiss metal,0.428,0.924,11,-9.416,0,0.0499,0.00196,0.0069,0.976,0.242,95.12,4,-0.00578957,-0.913896831,-0.020074954
586,1637669643,1637669659,That's How It Is (When You're in Love),McKinley Mitchell,spotify:track:49ycqKRBiv4uIOOKKvjgP8,chicago hardcore,0.286,0.545,11,-9.561,0,0.0448,0.646,0,0.0787,0.824,165.825,4,0.000492914,0.089672619,0.006035556
587,1637669674,1637669689,Det svenska rikets nedg?ng och fall,Per Myrberg,spotify:track:4tlePNIlWYGwmmg2z0emWg,disney svenska,0.643,0.433,8,-10.23,1,0.0295,0.635,0,0.124,0.645,105.399,3,0.000655792,1.316315494,-0.005814167
588,1637669704,1637669720,Divertissement pour orchestre de chambre: I. Introduction: Allegro vivo,Jacques Ibert,spotify:track:0q5Z26pJs1bxazmh29s7wA,early modern classical,0.384,0.425,9,-16.743,1,0.0324,0.825,0.738,0.16,0.657,134.191,1,-0.004320513,-0.327202385,-0.011618055
589,1637669735,1637669750,Wild & Free,Lena,spotify:track:72fDbX9WwLAZzks6NwhXVY,eurovision,0.619,0.658,7,-5.217,1,0.0287,0.248,0.000005,0.298,0.37,90,4,-0.002562713,-1.513555555,0.015270833
590,1637669766,1637669781,"Ulv, R?v Og Hare",Phonix,spotify:track:4SaXeI6jLUKf63h4kI3Kxq,danish folk,0.675,0.456,11,-8.331,0,0.08,0.669,0.0000266,0.119,0.682,125.656,4,0.00309028,0.746248021,-0.016912685
591,1637669796,1637669811,"5 Morceaux de fantasie, Op. 3: No. 2, Pr?lude in C-Sharp Minor ""The Bells of Moscow""",Sergei Rachmaninoff,spotify:track:1IbVxEHjGZqBXi3IjWh6Kv,ukrainian classical,0.509,0.0675,6,-18.742,0,0.0668,0.993,0.925,0.0815,0.0907,76.323,4,-0.003102545,1.244642847,-0.01248764
592,1637669827,1637669842,7800 Miles Away (Instrumental),Folknery,spotify:track:6qTdckXk74lcWo8v10ENCs,ukrainian folk,0.69,0.48,0,-12.762,0,0.0299,0.543,0.933,0.0895,0.651,130.029,4,0.000148132,-0.366305559,-0.02055787
593,1637669858,1637669873,On the Other Side,Horror Vacui,spotify:track:4xaz7y8oiYuG15DFcMpo2W,italian new wave,0.146,0.931,5,-4.662,1,0.0705,0.00027,0.956,0.362,0.34,142.059,4,-0.001230464,1.394303576,-0.009924167
594,1637669888,1637669903,Cannon In D Major,Buddy Emmons,spotify:track:7HGKTubeqkjoXwWvhXiRZt,steel guitar,0.468,0.128,2,-16.67,1,0.0323,0.994,0.932,0.0736,0.168,133.091,4,0.000580547,-0.099613085,-0.008045972
595,1637701132,1637701147,Imasara,AKAIKO-EN,spotify:track:583gzQU8B8EAy15D0N0ogb,japanese psychedelic,0.651,0.719,7,-3.164,0,0.0497,0.0762,0,0.102,0.521,130.058,4,-0.002462987,0.361861091,0.047387732
596,1637701163,1637701178,Pick Me Up On Your Way Down - Single Version,Charlie Walker,spotify:track:51piaTRq9ywWeNHokbyQzw,honky tonk,0.52,0.317,6,-10.669,1,0.0285,0.794,0,0.112,0.932,153.015,4,0.000422664,0.070029805,0.02571736
597,1637701193,1637701208,Minimal Sax - Dgtalsystem & Minimal Law Remix,Davide Dalli Cardillo,spotify:track:3YhemiYSS5nMm1uklKO49K,hard minimal techno,0.805,0.899,8,-8.613,0,0.0831,0.00885,0.873,0.589,0.29,127.999,4,0.003335124,-0.761388839,0.000306713
598,1637701224,1637701239,Robot Technology - Ivan Longoria & Gluska Remix,Ever Tapia,spotify:track:1Ylfv8kUPyyISJ0PbTBcuU,mexican techno,0.784,0.856,6,-7.191,0,0.0718,0.018,0.805,0.0746,0.438,130.012,4,0.001938551,0.137003946,0.02536713
599,1637701254,1637701269,Want It All (feat. Polo G),Burna Boy,spotify:track:45s98gUcOcj5nJeFDNLH2g,dancehall,0.519,0.568,1,-9.551,1,0.155,0.211,0.00000173,0.0912,0.707,159.988,4,0.000974005,-0.642827378,-0.000966667
600,1637701285,1637701300,Aut,Dudek P56,spotify:track:4zrUuqmhNpfRYQE8E2ChaA,polish prog,0.819,0.219,5,-15.645,0,0.778,0.246,0.00000325,0.125,0.484,84.025,4,0.000479369,0.141658736,-0.000555509
601,1637701315,1637701330,"Upper Brinstar (From ""Super Metroid"") [Metal Version]",ToxicxEternity,spotify:track:1JgSACQK5epFTvF3oQpdOf,j metal,0.521,0.972,5,-6.501,1,0.0613,0.00256,0.888,0.107,0.309,134.022,4,0.000336054,-0.557708334,0.006984167
602,1637701346,1637701361,Music to Unwind To,Ultimate Massage Music Ensemble,spotify:track:64Bntfj3VCxH6YE7b1rV7m,massage,0.361,0.142,5,-14.99,1,0.0311,0.949,0.776,0.109,0.152,101.004,5,-0.001579628,2.800956355,-0.002393564
603,1637701376,1637701392,Get Here If You Can,Johnny Logan,spotify:track:0tXs0T2tT13kkV4FCZzDKi,dansktop,0.604,0.363,7,-11.165,1,0.0257,0.788,0.00000512,0.141,0.2,105.998,4,0.001060993,0.816934513,-0.012869583
604,1637701407,1637701422,Unsteady,Chris Richter,spotify:track:1MbNz157Ri0YvffgfFwS9I,instrumental acoustic guitar,0.559,0.148,11,-20.153,0,0.0972,0.722,0.902,0.0973,0.453,118.5,4,-0.000496448,-3.547444455,-0.012380648
605,1637701437,1637701452,Mill O'tifty's Annie,Gordeanna McCulloch,spotify:track:2jb12QB20E2t4MQTI8fn46,bothy ballad,0.507,0.0167,3,-19.185,1,0.2,0.962,0,0.101,0.176,99.565,4,-1.16915E-05,-0.019642862,-0.015389306
606,1637701468,1637701483,Anne Frank: A Living Voice: 4. Sunshine and Cloudless Sky (Live),Aria Women's Choir,spotify:track:3h7NMdeC5f9JPcWaeBlRzn,women s choir,0.173,0.142,0,-22.27,1,0.0419,0.995,0.571,0.16,0.0449,144.101,4,-0.001579397,-0.067835315,0.009427777
607,1637701499,1637701514,Introduction and Variations on a German National Air Op.posth. (KK 925-927) - Pt. 7,Fr?d?ric Chopin,spotify:track:19h4K4wUTL7c0j6VWW3XeV,polish classical,0.357,0.16,4,-21.435,1,0.0343,0.99,0.896,0.0855,0.396,98.802,3,0.000326299,-0.588045626,-0.040454768
608,1637701529,1637701544,"Mass in B Minor, BWV 232: Gloria: Domine Deus (Soprano, Tenor)",Johann Sebastian Bach,spotify:track:3QyhXM4siIqkqha8HpdaFS,classical mezzo soprano,0.325,0.0299,6,-29.059,1,0.0566,0.888,0.0000137,0.71,0.239,132.73,4,0.003474617,2.133601203,-0.008403472
609,1637701560,1637701575,Campanas en la Noche,Los Tipitos,spotify:track:7kNjynoBj4q14AJHHBPXF9,alternative pop rock,0.635,0.604,4,-5.153,0,0.0561,0.318,0.0000189,0.102,0.722,145.976,4,-0.0006427,1.722051585,-0.006717037
610,1637701590,1637701605,"Ron, Hip Hop & Cola",Vytas Brenner,spotify:track:2UjuVuK8Xf23Vrl0KI4cu9,venezuelan hip hop,0.582,0.827,11,-4.966,0,0.0553,0.118,0.0207,0.247,0.848,90.203,4,-0.000654623,-2.097589296,0.004039583
611,1637701621,1637701636,The Bright White Nothing at the End of the Tunnel,Thantifaxath,spotify:track:0olKba899VoYDoBimPxUph,black noise,0.0914,0.959,0,-5.69,1,0.266,0.000313,0.87,0.928,0.0337,163.636,3,-0.000477683,-0.645499996,-0.00134375
612,1637701651,1637701667,Hacia El Infinito,Metalurgia,spotify:track:5V8zC8DeIQqNUkx1lVSzkN,caribbean metal,0.427,0.979,11,-5.992,0,0.0558,0.00000877,0.892,0.296,0.27,90.005,4,0.000671525,0.995059524,-0.002706389
613,1637701682,1637701697,Up from the Grave,Crom Cruach,spotify:track:3N662ininRmQ7TG7Pu7LeF,black noise,0.282,0.433,1,-12.837,1,0.0345,0.0000398,0.899,0.0979,0.0388,138.276,4,-9.77465E-05,-1.16715079,0.007468472
614,1637701713,1637701728,"Asesina, La Calle",Hip Hop Peruano Mas Na,spotify:track:0Jc7sxIT4OVEshUqQqlL7k,peruvian hip hop,0.839,0.418,11,-14.933,0,0.319,0.287,0,0.12,0.57,133.999,4,-0.00032139,-0.73186508,-0.008101667
615,1637701743,1637701758,Noy Noy E Madhur Khela Tomay,Rabindranath Tagore,spotify:track:2pCRgb5wXKsWOjuyIWBUyo,rabindra sangeet,0.6,0.273,9,-9.804,1,0.0299,0.841,0.00000127,0.0917,0.294,109.87,4,-0.001363023,0.713541661,-0.006438055
616,1637701773,1637701789,Sit Around And Miss You,The Black Keys,spotify:track:4yBxXm4dDL00YGdO5G9ubK,garage rock,0.536,0.792,2,-7.217,1,0.0305,0.305,0.69,0.105,0.706,120.661,4,-0.000715763,-0.397371032,0.022561713
617,1637701805,1637701820,I Don't Dance,DMX,spotify:track:0MO8aVNj5cHI7je07TamaY,hard dance,0.695,0.917,1,-5.915,1,0.134,0.156,0,0.124,0.544,103.029,4,-0.000674281,-0.317251975,0.010314028
618,1637701835,1637701850,Durdevdan Je a Ja Nisam,Alen Islamovic,spotify:track:1uMFcMW2ASfy0iWzwcAA1P,sevdah,0.552,0.747,9,-6.701,0,0.0347,0.528,0,0.137,0.322,90.005,4,0.000169722,-0.029047621,0.005094167
619,1637701866,1637701881,Nothing Breaks Like A Heart - Seven24 & S.A.T Remix,Raz Nitzan,spotify:track:7acvkLrYPZPdpCsSNPLDkM,progressive breaks,0.55,0.408,4,-11.163,1,0.0273,0.365,0.0689,0.106,0.14,129.969,4,0.000346497,1.116958334,-0.001093102
